,AGE,ATTRITION,BUSINESS_TRAVEL,DISTANCE_FROM_HOME,EDUCATION,EDUCATION_FIELD,ENVIRONMENT_SATISFACTION,GENDER,JOB_INVOLVEMENT,JOB_LEVEL,JOB_ROLE,JOB_SATISFACTION,MARITAL_STATUS,MONTHLY_INCOME,MONTHLY_RATE,NUM_COMPANIES_WORKED,OVER_TIME,PERCENT_SALARY_HIKE,PERFORMANCE_RATING,RELATIONSHIP_SATISFACTION,STOCK_OPTION_LEVEL,TOTAL_WORKING_YEARS,TRAINING_TIMES_LAST_YEAR,WORK_LIFE_BALANCE,YEARS_AT_COMPANY,YEARS_SINCE_LAST_PROMOTION,YEARS_WITH_CURR_MANAGER,DATE_BIRTH,REMOTE_WORK
1340,58,No,,5,3,,3,1,2,3,healthcare_representative,2,divorced,10552.0,9255,2,,13,,4,1,24.0,3,3.0,6,0,4,1965,no
1341,48,No,,20,4,medical,4,0,3,1,research_scientist,3,married,2259.0,5543,4,,17,3.0,1,2,13.0,2,2.0,0,0,0,1975,no
1342,32,No,non-travel,1,3,life_sciences,3,1,2,1,laboratory_technician,2,married,2683.0,3974,6,No,20,,3,0,5.0,3,3.0,3,0,2,1991,yes
1343,25,Yes,,19,2,marketing,3,0,2,1,sales_representative,2,married,2413.0,18798,1,Yes,18,,3,3,,2,3.0,1,0,0,1998,no
1344,40,No,,10,4,marketing,1,0,2,3,sales_executive,2,divorced,10007.0,20652,2,No,12,3.0,2,1,11.0,2,2.0,1,0,0,1983,yes
1345,19,Yes,,21,3,other,4,0,2,1,sales_representative,2,single,2121.0,9947,1,Yes,13,3.0,2,0,1.0,3,4.0,1,0,0,2004,no
1346,20,Yes,travel_rarely,4,3,technical_degree,1,0,3,1,laboratory_technician,1,single,2683.0,13008,1,,19,3.0,2,0,1.0,2,3.0,1,0,0,2003,no
1347,33,No,travel_rarely,1,3,,2,1,2,2,healthcare_representative,4,,5304.0,12291,0,,14,3.0,1,0,6.0,3,3.0,5,1,4,1990,yes
1348,58,Yes,travel_rarely,2,3,,4,0,3,1,research_scientist,3,single,2479.0,26227,4,No,24,4.0,1,0,7.0,4,3.0,1,0,0,1965,no
1349,40,Yes,non-travel,24,3,,2,1,4,4,sales_executive,2,single,13194.0,17071,4,,16,3.0,4,0,22.0,2,2.0,1,0,0,1983,yes
1350,29,Yes,travel_rarely,10,3,,4,1,2,1,research_scientist,1,single,2683.0,11479,6,Yes,20,4.0,3,0,3.0,5,3.0,0,0,0,1994,yes
1351,47,No,travel_rarely,18,2,life_sciences,4,1,3,2,sales_executive,4,single,4163.0,8571,1,Yes,17,3.0,3,0,9.0,0,3.0,9,0,7,1976,no
1352,18,No,,5,2,,2,0,3,1,research_scientist,4,,2683.0,13493,1,No,15,3.0,4,0,,2,3.0,0,0,0,2005,yes
1353,20,Yes,,16,3,medical,4,1,2,1,research_scientist,1,,2600.0,18275,1,Yes,15,3.0,1,0,1.0,2,3.0,1,0,0,2003,no
1354,42,No,,5,2,,4,0,3,5,manager,3,,18303.0,7770,6,No,13,3.0,2,0,21.0,3,4.0,1,0,0,1981,yes
1355,50,No,travel_rarely,9,3,,1,0,3,1,laboratory_technician,4,married,2380.0,20165,4,No,18,,2,0,8.0,5,3.0,1,0,0,1973,yes
1356,37,Yes,travel_rarely,11,2,medical,1,1,1,2,healthcare_representative,2,,4777.0,14382,5,No,15,3.0,1,0,15.0,2,1.0,1,0,0,1986,yes
1357,38,No,,3,4,life_sciences,2,0,3,2,sales_executive,4,,5304.0,4981,8,Yes,12,3.0,3,0,19.0,1,3.0,1,0,0,1985,no
1358,36,Yes,,15,3,,1,0,3,2,laboratory_technician,3,divorced,5304.0,7858,7,,14,3.0,2,1,9.0,3,2.0,1,0,0,1987,yes
1359,28,No,travel_rarely,10,1,medical,4,0,3,1,sales_representative,2,married,1052.0,23384,1,No,22,4.0,2,0,,5,3.0,1,0,0,1995,yes
1360,43,No,,25,3,,3,0,2,3,sales_executive,4,,10007.0,5268,5,No,13,3.0,3,1,18.0,5,3.0,1,0,0,1980,yes
1361,21,Yes,travel_rarely,10,3,,3,1,2,1,laboratory_technician,1,single,2683.0,17258,1,No,13,,1,0,1.0,6,2.0,1,1,0,2002,yes
1362,51,Yes,travel_rarely,4,4,,1,0,3,1,research_scientist,3,married,2461.0,10332,9,,12,,3,3,18.0,2,4.0,10,2,7,1972,no
1363,37,No,,10,4,,4,1,2,2,sales_executive,4,divorced,5304.0,24223,2,Yes,14,,3,3,8.0,5,3.0,1,0,0,1986,no
1364,28,Yes,,1,3,medical,1,0,2,1,laboratory_technician,2,divorced,2596.0,7160,1,No,15,,1,2,,2,3.0,1,0,0,1995,no
1365,50,Yes,,1,4,,4,0,3,2,sales_executive,3,single,4728.0,17251,3,Yes,14,3.0,4,0,5.0,4,3.0,0,0,0,1973,yes
1366,34,No,,3,4,,3,0,2,1,research_scientist,4,,2683.0,22478,3,No,17,3.0,4,3,6.0,2,3.0,0,0,0,1989,yes
1367,38,No,travel_rarely,2,2,marketing,4,0,3,3,sales_executive,2,single,7351.0,20619,7,No,16,3.0,3,0,,2,3.0,1,0,0,1985,yes
1368,42,No,,29,3,,2,0,1,2,laboratory_technician,4,,5304.0,9558,4,,19,3.0,1,0,16.0,3,3.0,1,0,0,1981,no
1369,18,Yes,,8,1,,3,0,3,1,laboratory_technician,3,single,2683.0,13556,1,No,12,3.0,4,0,,0,3.0,0,0,0,2005,yes
1370,41,No,,12,4,,2,0,3,1,laboratory_technician,4,,4766.0,9051,3,Yes,11,3.0,1,1,6.0,4,,1,0,0,1982,no
1371,35,No,travel_rarely,1,4,medical,4,0,2,1,laboratory_technician,3,,2258.0,16340,6,No,12,3.0,2,1,,2,3.0,8,1,7,1988,yes
1372,32,No,,2,1,,3,1,3,1,sales_representative,1,,2827.0,14947,1,,12,3.0,3,3,1.0,3,3.0,1,0,0,1991,yes
1373,22,Yes,,3,4,life_sciences,3,0,2,1,research_scientist,4,married,2853.0,4223,0,Yes,11,3.0,2,1,1.0,5,3.0,0,0,0,2001,yes
1374,44,No,non-travel,26,3,,26,0,1,1,research_scientist,3,single,2290.0,4279,2,No,13,,4,0,6.0,3,3.0,0,0,0,1979,yes
1375,41,Yes,non-travel,5,2,life_sciences,1,0,2,1,research_scientist,1,,2107.0,20293,6,No,17,3.0,1,1,5.0,2,1.0,1,0,0,1982,yes
1376,40,No,travel_frequently,2,4,,2,0,3,2,sales_executive,2,,5304.0,25440,5,No,12,3.0,4,3,,2,3.0,0,0,0,1983,no
1377,24,Yes,,17,2,life_sciences,4,1,3,1,laboratory_technician,2,,2210.0,3372,1,,13,3.0,1,1,1.0,3,1.0,1,0,0,1999,yes
1378,42,No,travel_frequently,26,5,medical,1,1,3,3,research_director,1,married,13191.0,23281,3,Yes,17,3.0,3,0,,6,3.0,1,0,0,1981,no
1379,49,No,,4,2,medical,1,0,2,5,manager,3,married,19132.0,12124,2,,13,,3,1,23.0,2,4.0,1,0,0,1974,yes
1380,48,No,travel_rarely,2,2,technical_degree,4,0,4,1,laboratory_technician,2,single,2683.0,16620,5,,11,3.0,3,0,7.0,4,2.0,1,0,0,1975,yes
1381,29,No,travel_rarely,7,3,,3,0,3,2,healthcare_representative,4,,5304.0,4204,1,,11,3.0,2,2,6.0,2,3.0,6,1,0,1994,yes
1382,48,No,,1,3,life_sciences,4,0,2,5,research_director,4,single,18265.0,8733,6,No,12,3.0,3,0,,3,4.0,1,0,0,1975,yes
1383,34,No,,20,3,technical_degree,3,1,4,1,research_scientist,3,,2683.0,21643,0,No,17,3.0,4,0,2.0,5,2.0,1,0,0,1989,yes
1384,19,No,,25,3,life_sciences,2,1,4,1,research_scientist,4,single,2683.0,21221,1,,12,3.0,4,0,1.0,2,3.0,1,0,1,2004,yes
1385,23,No,,1,2,,4,0,3,1,research_scientist,3,,2683.0,16901,1,No,22,4.0,4,1,1.0,2,3.0,1,0,1,2000,no
1386,25,Yes,travel_frequently,32,1,,3,0,1,1,sales_representative,4,single,1118.0,8040,1,Yes,14,,4,0,1.0,4,3.0,1,1,0,1998,yes
1387,42,No,,34,4,medical,2,1,4,2,research_scientist,2,married,2372.0,5628,6,Yes,16,3.0,4,0,18.0,2,3.0,1,0,0,1981,no
1388,51,No,travel_frequently,6,2,medical,2,1,2,1,laboratory_technician,3,single,2838.0,4257,0,,14,3.0,2,0,8.0,6,2.0,7,7,7,1972,no
1389,45,No,travel_frequently,25,3,medical,2,1,3,5,manager,2,,18061.0,13035,3,,22,4.0,3,0,22.0,4,3.0,0,0,0,1978,no
1390,27,No,,11,3,medical,3,1,4,1,sales_representative,4,married,2683.0,6527,8,,14,,2,1,5.0,4,3.0,1,0,0,1996,yes
1391,18,No,non-travel,1,3,,4,1,3,1,laboratory_technician,4,single,1611.0,19305,1,,15,3.0,3,0,0.0,5,4.0,0,0,0,2005,no
1392,31,Yes,travel_frequently,2,3,,3,1,2,1,sales_representative,4,single,2683.0,11882,7,No,14,3.0,3,0,3.0,3,4.0,1,0,0,1992,yes
1393,31,Yes,travel_frequently,1,4,life_sciences,2,1,1,1,sales_representative,3,single,2683.0,16154,1,,12,,2,0,,3,3.0,1,0,0,1992,no
1394,31,Yes,travel_rarely,8,3,life_sciences,1,1,2,1,research_scientist,2,,2683.0,22262,1,,12,3.0,3,0,,3,4.0,1,0,0,1992,no
1395,27,No,travel_rarely,11,1,life_sciences,2,0,3,1,laboratory_technician,1,married,2683.0,7679,0,,14,3.0,2,0,6.0,3,4.0,5,1,4,1996,no
1396,39,Yes,,2,3,,1,1,2,1,laboratory_technician,1,single,2683.0,17181,2,Yes,23,4.0,2,0,11.0,2,4.0,1,0,0,1984,yes
1397,44,No,travel_frequently,1,5,marketing,1,1,3,2,sales_executive,3,married,4768.0,9282,7,,12,,3,1,11.0,4,2.0,1,0,0,1979,no
1398,30,No,,25,3,,25,0,3,1,research_scientist,3,,1274.0,7152,1,,13,3.0,2,2,1.0,2,2.0,1,0,0,1993,no
1399,35,No,travel_rarely,26,1,life_sciences,4,0,3,1,sales_representative,3,,2404.0,16192,1,No,13,,1,1,1.0,3,3.0,1,0,0,1988,yes
1400,24,Yes,travel_frequently,9,3,,2,0,3,1,laboratory_technician,1,,2683.0,16998,2,,11,3.0,3,0,,2,2.0,0,0,0,1999,no
1401,24,No,,13,2,,4,1,3,1,sales_representative,2,married,2033.0,7103,1,,13,3.0,3,1,1.0,2,,1,0,0,1999,yes
1402,28,Yes,,2,2,medical,3,0,2,1,laboratory_technician,1,single,2561.0,5355,7,No,11,,3,0,8.0,2,2.0,0,0,0,1995,yes
1403,28,No,travel_rarely,1,3,life_sciences,1,0,2,1,research_scientist,3,,1563.0,12530,1,,14,3.0,4,1,1.0,2,1.0,1,0,0,1995,no
1404,33,No,,8,5,,4,0,3,2,healthcare_representative,3,,6388.0,22049,2,,17,3.0,1,0,14.0,6,3.0,0,0,0,1990,yes
1405,39,No,travel_rarely,6,3,,2,1,3,3,manufacturing_director,2,single,8376.0,9150,4,,18,,4,0,9.0,3,3.0,2,2,2,1984,no
1406,42,No,,2,3,medical,3,0,2,1,laboratory_technician,2,married,4841.0,24052,4,,14,,2,1,,3,,1,0,0,1981,yes
1407,29,No,travel_rarely,9,3,,3,0,4,1,research_scientist,3,married,2683.0,22376,6,No,18,3.0,1,2,,2,2.0,1,0,0,1994,no
1408,35,No,travel_rarely,1,3,,4,0,2,1,laboratory_technician,1,,2683.0,21731,1,No,19,3.0,2,0,,3,3.0,3,1,2,1988,no
1409,35,Yes,travel_rarely,14,3,,14,1,3,1,laboratory_technician,1,,2074.0,26619,1,,12,3.0,4,1,1.0,2,3.0,1,0,0,1988,yes
1410,34,No,,13,4,medical,13,0,3,1,research_scientist,4,single,2972.0,22061,1,,13,3.0,3,0,,4,,1,0,0,1989,no
1411,26,No,travel_rarely,3,3,,1,1,3,1,research_scientist,4,,2683.0,11133,1,,21,4.0,1,0,1.0,5,3.0,1,0,0,1997,yes
1412,36,No,travel_rarely,1,4,life_sciences,2,1,3,2,sales_executive,3,single,6815.0,21447,6,No,13,3.0,1,0,,5,3.0,1,0,0,1987,yes
1413,50,No,,24,3,marketing,24,0,3,5,manager,3,married,19132.0,19519,4,Yes,16,,3,1,,2,3.0,1,0,0,1973,no
1414,42,No,travel_rarely,9,2,,4,0,2,5,manager,4,,19132.0,26362,8,No,22,4.0,4,0,24.0,2,3.0,1,0,1,1981,no
1415,35,No,,7,2,life_sciences,3,0,2,1,laboratory_technician,4,,2690.0,7713,1,No,18,3.0,4,1,,5,2.0,1,0,1,1988,no
1416,46,No,travel_rarely,1,4,life_sciences,4,0,4,4,manager,1,,17567.0,3156,1,,15,3.0,2,0,27.0,5,1.0,26,0,12,1977,no
1417,18,Yes,travel_frequently,3,2,medical,2,1,3,1,sales_representative,4,single,1569.0,18420,1,Yes,12,3.0,3,0,0.0,2,4.0,0,0,0,2005,yes
1418,29,No,,5,3,,1,0,2,2,sales_executive,2,divorced,4187.0,3356,1,Yes,13,,2,1,10.0,3,2.0,10,0,9,1994,yes
1419,31,No,,5,4,life_sciences,1,1,3,2,sales_executive,4,,5304.0,22589,1,No,11,3.0,1,2,10.0,2,,10,0,2,1992,yes
1420,41,No,travel_rarely,23,2,,4,0,3,3,sales_executive,3,single,10007.0,11591,3,,16,3.0,4,0,21.0,2,3.0,2,0,2,1982,yes
1421,38,No,travel_rarely,4,2,,4,1,3,1,laboratory_technician,3,,3306.0,26176,7,,19,3.0,4,1,7.0,5,,0,0,0,1985,yes
1422,32,Yes,travel_rarely,2,4,life_sciences,4,0,3,1,laboratory_technician,2,single,1393.0,24852,1,No,12,3.0,1,0,1.0,2,3.0,1,0,0,1991,yes
1423,60,No,,1,4,,3,0,1,3,healthcare_representative,4,divorced,10883.0,20467,3,No,20,4.0,3,1,19.0,2,4.0,1,0,0,1963,no
1424,24,Yes,,22,1,,4,0,1,1,human_resources,3,married,2683.0,11585,1,No,11,,3,1,1.0,2,3.0,1,0,0,1999,yes
1425,40,No,travel_rarely,8,2,life_sciences,2,1,3,2,manufacturing_director,1,,5304.0,5041,2,Yes,16,3.0,2,1,18.0,3,3.0,1,0,0,1983,yes
1426,30,No,travel_rarely,21,1,,2,0,3,1,research_scientist,4,married,2862.0,3811,1,No,12,3.0,2,1,10.0,2,2.0,10,0,8,1993,yes
1427,47,No,non-travel,2,4,marketing,3,0,3,2,sales_executive,2,,5304.0,3536,7,No,11,3.0,4,1,4.0,3,1.0,1,0,0,1976,yes
1428,32,Yes,travel_rarely,1,2,,1,0,1,2,sales_executive,2,single,6735.0,12147,6,,15,3.0,2,0,10.0,2,3.0,0,0,0,1991,no
1429,45,No,travel_rarely,41,3,life_sciences,41,1,1,3,human_resources,3,married,9756.0,6595,4,,21,4.0,3,2,9.0,2,4.0,5,0,3,1978,yes
1430,34,No,,2,4,,4,0,4,1,research_scientist,4,married,2683.0,5586,0,Yes,14,3.0,1,3,6.0,3,3.0,5,1,2,1989,no
1431,33,Yes,,16,3,,1,1,3,3,sales_executive,1,,10007.0,10092,2,Yes,20,4.0,3,0,,2,2.0,0,0,0,1990,yes
1432,31,Yes,travel_rarely,16,4,,1,0,3,3,sales_executive,3,married,10007.0,19002,2,,13,3.0,1,3,,2,3.0,1,0,0,1992,yes
1433,29,No,travel_rarely,4,3,technical_degree,4,1,2,1,research_scientist,1,divorced,2683.0,10007,1,,13,3.0,3,1,,2,3.0,1,0,0,1994,yes
1434,30,No,,16,3,,3,0,4,2,healthcare_representative,3,married,5294.0,9128,3,No,16,3.0,3,1,10.0,3,3.0,7,1,7,1993,no
1435,38,No,travel_rarely,18,3,medical,2,0,1,2,healthcare_representative,4,married,5304.0,24539,3,,16,3.0,3,1,,2,3.0,1,1,0,1985,yes
1436,43,Yes,,17,3,technical_degree,3,0,2,1,research_scientist,3,,2437.0,15587,9,Yes,16,3.0,4,1,6.0,4,3.0,1,0,0,1980,no
1437,55,No,travel_rarely,44,3,,3,0,2,5,research_director,1,married,19132.0,19805,8,No,12,3.0,2,3,34.0,2,3.0,1,0,0,1968,no
1438,21,Yes,,7,1,marketing,2,0,3,1,sales_representative,2,single,2683.0,4567,1,,13,3.0,2,0,,3,3.0,1,1,0,2002,yes
1439,22,Yes,travel_rarely,45,1,medical,3,1,3,1,laboratory_technician,1,,2683.0,15999,1,Yes,17,3.0,3,0,1.0,6,3.0,1,0,0,2001,yes
1440,37,No,travel_rarely,8,2,other,3,0,3,2,human_resources,2,divorced,4071.0,12832,2,No,13,3.0,3,0,19.0,4,2.0,10,4,7,1986,yes
1441,42,No,travel_rarely,13,3,,2,0,4,2,healthcare_representative,1,married,5304.0,5696,5,No,18,,3,2,10.0,2,2.0,0,0,0,1981,no
1442,18,No,,14,3,,2,1,3,1,research_scientist,3,single,2683.0,8018,1,,16,3.0,3,0,0.0,4,1.0,0,0,0,2005,yes
1443,31,Yes,travel_rarely,18,5,human_resources,4,0,4,1,human_resources,1,married,2956.0,21495,0,No,17,3.0,3,0,2.0,4,3.0,1,0,0,1992,yes
1444,36,No,travel_rarely,2,4,,4,1,3,2,research_scientist,2,,5304.0,19573,4,Yes,22,4.0,4,1,,2,3.0,1,0,0,1987,yes
1445,32,No,travel_frequently,10,4,marketing,4,0,3,2,sales_executive,4,,4648.0,26075,8,,13,3.0,3,0,,2,4.0,0,0,0,1991,yes
1446,29,No,,29,1,life_sciences,4,0,1,2,healthcare_representative,3,divorced,5304.0,21143,8,No,17,,4,2,11.0,3,,7,1,6,1994,no
1447,42,No,travel_rarely,8,3,,4,0,3,1,laboratory_technician,3,,2683.0,13624,4,No,13,,4,0,,3,3.0,0,0,0,1981,yes
1448,29,No,travel_rarely,6,1,,4,0,2,1,human_resources,2,married,2804.0,15434,1,No,11,3.0,4,0,,3,3.0,1,0,0,1994,yes
1449,29,Yes,,24,2,,4,0,2,1,research_scientist,4,,2439.0,14753,1,Yes,24,,2,0,1.0,3,2.0,1,1,0,1994,no
1450,28,No,travel_rarely,3,3,medical,2,1,3,1,sales_representative,2,,2856.0,3692,1,No,19,3.0,4,1,1.0,3,3.0,1,0,0,1995,yes
1451,30,Yes,,9,3,,2,0,3,1,sales_representative,4,,2683.0,16019,1,,13,3.0,3,0,,3,2.0,1,0,0,1993,no
1452,22,Yes,travel_rarely,7,1,life_sciences,4,0,3,1,research_scientist,2,single,2683.0,26092,1,,23,4.0,1,0,1.0,2,3.0,1,0,0,2001,yes
1453,26,No,,1,2,life_sciences,2,1,2,1,research_scientist,3,,2933.0,14908,1,Yes,13,3.0,3,1,1.0,3,2.0,1,1,0,1997,no
1454,44,No,travel_rarely,1,4,,2,0,4,2,healthcare_representative,1,,5304.0,9364,2,,15,3.0,4,1,10.0,5,3.0,2,2,2,1979,yes
1455,29,Yes,travel_frequently,24,3,technical_degree,3,0,4,1,sales_representative,1,single,1091.0,10642,1,No,17,3.0,4,0,1.0,3,,1,0,0,1994,yes
1456,28,Yes,travel_rarely,13,2,marketing,4,1,3,2,sales_executive,3,,5304.0,23352,3,Yes,11,3.0,4,0,6.0,0,3.0,2,2,2,1995,yes
1457,56,No,travel_rarely,11,5,,4,1,2,2,sales_executive,1,married,5304.0,20328,4,,16,3.0,3,1,,3,3.0,0,0,0,1967,yes
1458,39,No,travel_rarely,9,2,,1,0,3,2,manufacturing_director,1,married,5151.0,12315,1,No,25,4.0,4,1,10.0,3,3.0,10,7,9,1984,yes
1459,58,No,,21,3,,4,1,3,4,manager,4,,15341.0,11761,4,Yes,13,3.0,3,1,,2,2.0,1,0,0,1965,yes
1460,42,No,travel_rarely,12,4,marketing,2,0,3,2,sales_executive,4,divorced,5304.0,2900,3,,12,,3,2,14.0,4,3.0,0,0,0,1981,no
1461,27,Yes,,22,3,,1,1,2,1,human_resources,2,married,2863.0,19555,1,No,12,3.0,1,0,,2,3.0,1,0,0,1996,no
1462,38,No,travel_rarely,1,3,,1,0,2,1,sales_representative,1,single,2858.0,11473,4,,14,3.0,1,0,20.0,3,2.0,1,0,0,1985,yes
1463,32,No,,5,4,life_sciences,4,0,2,2,manufacturing_director,4,,5304.0,10138,8,No,24,4.0,2,0,,1,3.0,1,0,0,1991,yes
1464,31,No,,2,1,medical,4,1,1,1,laboratory_technician,4,,1129.0,17536,1,,11,3.0,3,3,,4,3.0,1,0,0,1992,yes
1465,25,No,travel_rarely,2,3,,3,1,3,1,human_resources,2,,2683.0,19655,4,No,14,3.0,3,0,6.0,3,3.0,2,1,2,1998,no
1466,40,No,,44,4,,1,0,3,1,laboratory_technician,4,married,2683.0,4060,8,No,19,3.0,3,2,8.0,3,2.0,1,0,0,1983,yes
1467,39,No,non-travel,9,3,,4,0,3,5,manager,4,,19431.0,15302,2,,13,3.0,3,0,,3,2.0,6,1,3,1984,no
1468,23,Yes,,9,3,,4,0,3,1,sales_representative,1,married,2683.0,26956,1,No,19,3.0,1,1,,3,,1,1,0,2000,no
1469,35,No,travel_rarely,26,4,life_sciences,3,1,3,3,human_resources,4,single,10007.0,16642,1,Yes,16,3.0,3,0,,2,,9,1,7,1988,no
1470,34,No,travel_rarely,7,2,technical_degree,2,0,3,1,sales_representative,3,,2308.0,4944,0,Yes,25,4.0,2,1,12.0,4,3.0,11,5,7,1989,yes
1471,28,No,non-travel,16,3,medical,3,0,3,1,research_scientist,3,single,2144.0,2122,1,No,14,3.0,3,0,5.0,3,2.0,5,1,4,1995,no
1477,41,No,,2,4,,4,0,3,4,manager,2,,16015.0,15896,1,,19,3.0,2,0,,2,3.0,22,0,4,1982,yes
1478,39,No,travel_rarely,1,3,,3,0,4,3,healthcare_representative,4,,9613.0,10942,0,No,17,,1,3,19.0,5,2.0,18,3,7,1984,yes
1481,31,No,,7,2,,2,1,3,2,manufacturing_director,1,married,4306.0,4156,1,No,12,3.0,2,1,13.0,5,1.0,13,3,12,1992,yes
1482,50,No,travel_rarely,29,4,life_sciences,2,0,2,4,manager,3,married,17046.0,9314,0,No,15,3.0,2,1,28.0,2,3.0,27,15,7,1973,yes
1486,46,No,,1,4,medical,4,0,3,5,research_director,4,,19132.0,21445,9,No,17,3.0,4,2,23.0,0,3.0,2,2,2,1977,yes
1487,21,No,,25,1,,4,1,2,1,research_scientist,2,single,2070.0,25326,1,Yes,11,3.0,3,0,2.0,6,4.0,2,2,2,2002,yes
1488,31,No,travel_frequently,20,3,,3,0,4,1,sales_representative,4,married,2791.0,21981,0,No,12,,1,1,3.0,4,3.0,2,2,2,1992,no
1491,33,Yes,,9,4,,1,1,3,2,sales_executive,1,single,8224.0,18385,0,,17,3.0,1,0,6.0,3,3.0,5,0,3,1990,yes
1492,31,Yes,,15,3,medical,3,0,3,1,laboratory_technician,3,,2610.0,6233,1,No,12,3.0,3,1,,5,2.0,2,2,2,1992,no
1493,37,No,travel_rarely,25,2,,3,1,2,2,healthcare_representative,4,,5731.0,17171,7,No,13,3.0,3,2,9.0,2,3.0,6,1,3,1986,no
1494,27,No,travel_rarely,6,3,,4,0,2,1,research_scientist,3,married,2539.0,7950,1,No,13,,3,1,4.0,0,3.0,4,2,2,1996,no
1496,56,No,,4,4,,4,1,3,5,manager,1,divorced,19132.0,18575,4,No,13,3.0,4,1,28.0,2,3.0,5,4,2,1967,no
1498,43,No,travel_rarely,2,3,life_sciences,2,0,3,1,human_resources,4,,3539.0,5033,0,No,13,3.0,2,0,,5,3.0,9,1,8,1980,yes
1500,35,Yes,,27,3,,3,0,3,2,sales_executive,4,,5813.0,13492,1,,18,3.0,4,0,,2,3.0,10,7,7,1988,yes
1502,30,No,,47,3,medical,47,1,3,3,manufacturing_director,3,single,9667.0,2739,9,No,14,3.0,2,0,9.0,3,3.0,7,0,2,1993,no
1503,46,Yes,travel_rarely,21,2,medical,4,1,3,2,healthcare_representative,2,married,5304.0,10842,4,No,22,4.0,4,1,13.0,2,4.0,9,3,7,1977,no
1504,45,No,non-travel,48,4,,48,1,3,2,sales_executive,3,married,5154.0,19665,4,,22,4.0,2,2,10.0,3,4.0,8,5,7,1978,yes
1506,46,Yes,,10,3,life_sciences,3,1,3,3,sales_executive,2,,7314.0,14011,5,,21,4.0,3,3,14.0,2,3.0,8,0,7,1977,no
1508,27,No,travel_rarely,2,2,,1,1,4,2,sales_executive,3,single,5304.0,26997,0,No,14,3.0,2,0,9.0,5,2.0,8,0,7,1996,yes
1509,42,No,,6,3,medical,3,0,3,3,research_director,1,married,10007.0,14842,9,No,13,3.0,2,1,18.0,3,4.0,13,5,7,1981,no
1512,31,No,travel_rarely,5,4,,3,0,3,1,research_scientist,4,married,2683.0,10077,0,,12,3.0,3,1,,4,3.0,5,0,3,1992,yes
1513,31,No,travel_rarely,2,3,human_resources,1,0,2,2,human_resources,1,,6410.0,17822,3,No,12,3.0,4,0,,1,3.0,2,1,0,1992,yes
1515,52,Yes,,8,4,medical,3,0,2,2,research_scientist,2,,4941.0,17747,2,No,15,,1,0,11.0,3,2.0,8,7,7,1971,no
1517,47,No,travel_rarely,5,5,,4,0,3,5,research_director,3,married,19132.0,16375,4,,11,3.0,2,1,21.0,2,3.0,3,1,1,1976,yes
1518,29,No,,9,5,other,2,0,2,1,laboratory_technician,4,,3983.0,7621,0,No,17,3.0,3,0,4.0,2,,3,2,2,1994,no
1519,37,No,,5,2,medical,4,0,3,2,manufacturing_director,4,,6347.0,23177,7,No,16,3.0,3,2,8.0,2,2.0,6,0,4,1986,no
1520,23,No,,22,1,,3,0,3,1,research_scientist,4,,2904.0,16092,1,,12,3.0,3,2,,2,2.0,4,0,2,2000,no
1521,42,No,travel_rarely,2,1,,3,0,3,1,human_resources,3,divorced,2696.0,24017,0,Yes,11,3.0,3,1,4.0,5,3.0,3,1,0,1981,yes
1522,30,No,,28,2,,4,1,3,2,sales_executive,3,,5304.0,6069,7,,12,3.0,2,1,4.0,2,4.0,2,2,2,1993,yes
1523,21,Yes,,1,1,,1,1,2,1,sales_representative,2,single,2174.0,9150,1,,11,3.0,3,0,3.0,3,3.0,3,1,2,2002,no
1524,57,No,travel_rarely,1,4,medical,4,0,3,2,healthcare_representative,3,,6755.0,2967,2,No,11,3.0,3,0,,2,3.0,3,1,2,1966,no
1526,31,No,travel_rarely,9,4,life_sciences,3,0,2,1,research_scientist,2,,2657.0,7551,0,,16,3.0,4,0,3.0,5,3.0,2,2,2,1992,no
1527,29,No,,23,3,,4,0,3,1,research_scientist,4,,2683.0,18168,9,No,16,,4,0,6.0,4,3.0,3,1,2,1994,yes
1529,49,No,travel_rarely,7,3,other,2,0,2,3,healthcare_representative,3,single,10965.0,12066,8,No,24,4.0,3,0,,2,3.0,5,0,0,1974,no
1531,34,Yes,non-travel,37,3,marketing,1,0,4,2,sales_executive,4,,5304.0,4652,8,Yes,13,3.0,2,0,,3,2.0,5,0,4,1989,yes
1532,24,No,,32,4,marketing,4,1,3,2,sales_executive,3,divorced,5304.0,5915,1,Yes,12,3.0,4,1,,2,4.0,5,0,3,1999,yes
1534,54,No,,5,2,medical,1,0,3,5,research_director,1,married,19406.0,8509,4,,11,3.0,3,1,24.0,4,2.0,4,1,2,1969,yes
1538,31,No,travel_rarely,1,2,,4,0,2,1,laboratory_technician,1,married,2218.0,16193,1,No,12,3.0,3,1,4.0,3,,4,3,2,1992,yes
1541,45,No,travel_rarely,33,2,medical,3,0,3,4,healthcare_representative,4,married,15341.0,7501,0,Yes,14,3.0,2,0,21.0,2,3.0,20,4,10,1978,yes
1542,47,Yes,non-travel,29,4,life_sciences,1,0,3,3,manager,2,married,10007.0,10268,1,,12,3.0,4,1,,2,2.0,10,9,9,1976,no
1543,35,No,,38,3,life_sciences,2,1,4,3,manager,2,divorced,10007.0,19100,7,,18,,2,1,10.0,6,2.0,7,6,2,1988,yes
